transaction_id,branch_id,transaction_date,customer_id,product_id,quantity,unit_price,discount,revenue
TXN0014507,BR008,2026-05-10,CUST01986,PROD0094,9,18.34,31.62,133.44
TXN0014508,BR001,2026-03-07,CUST01120,PROD0078,8,1201.2,81.56,9528.04
TXN0014509,BR006,2026-05-14,CUST02565,PROD0400,14,215.62,22.85,2995.83
TXN0014510,BR004,2026-06-26,CUST01477,PROD0139,12,1091.97,30.39,13073.25
TXN0014511,BR007,2026-05-28,CUST02585,PROD0316,11,762.8,88.75,8302.05
TXN0014512,BR002,2026-01-13,CUST02934,PROD0245,5,673.85,27.14,3342.11
TXN0014513,BR008,2026-05-18,CUST02729,PROD0366,12,695.67,16.74,8331.3
TXN0014514,BR004,2026-01-08,CUST02766,PROD0013,7,180.59,49.44,1214.69
TXN0014515,BR007,2026-08-24,CUST02252,PROD0152,15,642.56,34.63,9603.77
TXN0014516,BR009,2026-04-10,CUST02741,PROD0395,11,443.58,65.86,4813.52
TXN0014517,BR002,2026-08-17,CUST02449,PROD0065,8,253.53,85.03,1943.21
TXN0014518,BR003,2026-06-07,CUST01360,PROD0431,2,850.9,5.75,1696.05
TXN0014519,BR010,2026-02-13,CUST01776,PROD0467,8,15.48,26.66,97.18
TXN0014520,BR001,2026-07-01,CUST02976,PROD0277,8,666.97,53.83,5281.93
TXN0014521,BR001,2026-05-28,CUST01976,PROD0467,7,1181.82,81.2,8191.54
TXN0014522,BR005,2026-05-28,CUST00096,PROD0363,15,1147.84,17.46,17200.14
TXN0014523,BR009,2026-03-13,CUST02194,PROD0225,10,580.74,8.44,5798.96
TXN0014524,BR008,2026-06-12,CUST00776,PROD0001,9,43.99,71.8,324.11
TXN0014525,BR009,2026-05-16,CUST02450,PROD0340,10,771.9,17.68,7701.32
TXN0014526,BR010,2026-01-10,CUST01575,PROD0157,8,860.99,20.33,6867.59
TXN0014527,BR002,2026-01-28,CUST01120,PROD0082,10,337.3,10.61,3362.39
TXN0014528,BR008,2026-01-28,CUST02758,PROD0211,8,1034.44,83.89,8191.63
TXN0014529,BR008,2026-02-20,CUST02754,PROD0034,15,31.92,74.6,404.2
TXN0014530,BR001,2026-03-14,CUST00763,PROD0467,6,1037.18,18.13,6204.95
TXN0014531,BR007,2026-05-18,CUST00690,PROD0238,14,1128.41,27.86,15769.88
TXN0014532,BR010,2026-01-12,CUST00154,PROD0212,12,709.51,83.33,8430.79
TXN0014533,BR001,2026-08-02,CUST02735,PROD0229,13,1053.11,87.05,13603.38
TXN0014534,BR002,2026-07-16,CUST02480,PROD0496,6,1226.35,71.46,7286.64
TXN0014535,BR008,2026-01-31,CUST01632,PROD0236,6,432.44,67.21,2527.43
TXN0014536,BR005,2026-06-09,CUST00567,PROD0458,1,1135.28,51.99,1083.29
TXN0014537,BR004,2026-01-20,CUST02848,PROD0419,12,578.58,57.51,6885.45
TXN0014538,BR001,2026-05-05,CUST01685,PROD0358,9,110.9,78.56,919.54
TXN0014539,BR008,2026-02-06,CUST02549,PROD0122,2,1434.4,75.25,2793.55
TXN0014540,BR003,2026-05-05,CUST00903,PROD0209,5,1484.92,43.18,7381.42
TXN0014541,BR006,2026-04-13,CUST00085,PROD0057,9,565.02,71.62,5013.56
TXN0014542,BR007,2026-02-28,CUST01633,PROD0285,7,1079.7,45.39,7512.51
TXN0014543,BR005,2026-01-02,CUST02671,PROD0472,5,7.56,9.45,28.35
TXN0014544,BR003,2026-08-30,CUST02935,PROD0281,14,750.75,58.03,10452.47
TXN0014545,BR007,2026-01-10,CUST00795,PROD0315,6,1458.79,21.79,8730.95
TXN0014546,BR001,2026-02-01,CUST02183,PROD0368,11,1069.29,64.68,11697.51
TXN0014547,BR009,2026-08-15,CUST00196,PROD0002,14,582.28,76.74,8075.18
TXN0014548,BR007,2026-08-11,CUST00437,PROD0081,8,201.53,67.23,1545.01
TXN0014549,BR004,2026-05-04,CUST01604,PROD0220,3,593.05,74.83,1704.32
TXN0014550,BR007,2026-08-21,CUST02690,PROD0258,5,855.55,61.02,4216.73
TXN0014551,BR004,2026-04-11,CUST00454,PROD0340,12,710.53,45.36,8481.0
TXN0014552,BR006,2026-06-16,CUST02137,PROD0250,10,648.8,47.54,6440.46
TXN0014553,BR005,2026-02-02,CUST01925,PROD0337,8,1065.58,4.56,8520.08
TXN0014554,BR010,2026-05-13,CUST01537,PROD0128,8,1380.55,28.91,11015.49
TXN0014555,BR008,2026-07-01,CUST01030,PROD0111,8,437.97,94.93,3408.83
TXN0014556,BR010,2026-06-05,CUST00521,PROD0036,8,1113.77,90.12,8820.04
TXN0014557,BR005,2026-08-14,CUST00938,PROD0342,3,256.94,47.55,723.27
TXN0014558,BR009,2026-07-30,CUST02555,PROD0170,11,139.4,30.61,1502.79
TXN0014559,BR001,2026-01-27,CUST02385,PROD0447,1,582.9,69.42,513.48
TXN0014560,BR010,2026-07-03,CUST00845,PROD0278,5,554.84,98.41,2675.79
TXN0014561,BR001,2026-01-28,CUST00361,PROD0483,12,1085.02,34.83,12985.41
TXN0014562,BR002,2026-03-20,CUST00036,PROD0221,1,998.71,89.87,908.84
TXN0014563,BR007,2026-05-25,CUST02456,PROD0468,5,920.94,35.4,4569.3
TXN0014564,BR007,2026-04-17,CUST02597,PROD0415,9,421.98,42.42,3755.4
TXN0014565,BR001,2026-02-23,CUST00740,PROD0194,10,264.89,52.27,2596.63
TXN0014566,BR008,2026-03-06,CUST00163,PROD0137,10,601.94,70.09,5949.31
TXN0014567,BR002,2026-02-26,CUST02257,PROD0281,4,1319.02,38.92,5237.16
TXN0014568,BR009,2026-02-12,CUST02673,PROD0481,11,180.39,23.18,1961.11
TXN0014569,BR005,2026-07-19,CUST00556,PROD0305,10,263.47,5.07,2629.63
TXN0014570,BR004,2026-07-14,CUST02312,PROD0067,2,550.4,9.75,1091.05
TXN0014571,BR008,2026-04-18,CUST00113,PROD0481,10,428.3,37.18,4245.82
TXN0014572,BR003,2026-07-18,CUST00828,PROD0034,8,1320.69,81.97,10483.55
TXN0014573,BR002,2026-05-16,CUST01329,PROD0260,15,1376.27,62.26,20581.79
TXN0014574,BR002,2026-07-02,CUST02279,PROD0344,11,1219.81,96.9,13321.01
TXN0014575,BR007,2026-01-06,CUST02404,PROD0062,7,1366.1,8.98,9553.72
TXN0014576,BR008,2026-06-16,CUST00687,PROD0021,15,986.28,85.63,14708.57
TXN0014577,BR008,2026-05-06,CUST00977,PROD0424,14,678.0,19.64,9472.36
TXN0014578,BR010,2026-07-01,CUST02403,PROD0462,2,591.64,92.51,1090.77
TXN0014579,BR001,2026-01-10,CUST00758,PROD0134,12,449.26,2.57,5388.55
TXN0014580,BR008,2026-04-08,CUST00051,PROD0390,4,22.32,22.32,66.96
TXN0014581,BR002,2026-04-23,CUST01759,PROD0002,4,334.45,23.81,1313.99
TXN0014582,BR007,2026-08-19,CUST01103,PROD0157,2,820.3,37.82,1602.78
TXN0014583,BR003,2026-08-26,CUST02036,PROD0112,12,570.2,95.19,6747.21
TXN0014584,BR003,2026-07-23,CUST01339,PROD0232,4,128.71,63.64,451.2
TXN0014585,BR006,2026-08-31,CUST02694,PROD0035,5,923.39,80.85,4536.1
TXN0014586,BR008,2026-04-01,CUST02333,PROD0396,9,603.89,58.12,5376.89
TXN0014587,BR001,2026-04-01,CUST00963,PROD0231,12,239.83,4.81,2873.15
TXN0014588,BR001,2026-02-01,CUST02248,PROD0189,15,1178.16,41.16,17631.24
TXN0014589,BR006,2026-05-07,CUST02993,PROD0387,7,678.14,94.08,4652.9
TXN0014590,BR010,2026-01-07,CUST02738,PROD0409,15,336.92,87.14,4966.66
TXN0014591,BR003,2026-04-10,CUST00009,PROD0251,2,948.96,28.28,1869.64
TXN0014592,BR008,2026-02-22,CUST01627,PROD0331,9,1334.48,3.67,12006.65
TXN0014593,BR003,2026-06-24,CUST01061,PROD0025,2,1305.17,32.72,2577.62
TXN0014594,BR010,2026-07-25,CUST00732,PROD0422,8,1492.69,19.65,11921.87
TXN0014595,BR001,2026-07-01,CUST02313,PROD0427,14,1029.97,48.36,14371.22
TXN0014596,BR002,2026-03-09,CUST02877,PROD0265,2,310.12,20.13,600.11
TXN0014597,BR008,2026-07-12,CUST02093,PROD0432,4,937.04,90.23,3657.93
TXN0014598,BR009,2026-08-06,CUST02840,PROD0357,13,83.09,94.14,986.03
TXN0014599,BR001,2026-02-03,CUST00014,PROD0047,6,1048.82,89.38,6203.54
TXN0014600,BR002,2026-01-18,CUST01819,PROD0241,7,1007.71,32.16,7021.81
TXN0014601,BR010,2026-01-01,CUST00078,PROD0375,5,519.78,12.01,2586.89
TXN0014602,BR002,2026-05-30,CUST01746,PROD0445,5,337.39,86.86,1600.09
TXN0014603,BR003,2026-08-01,CUST02408,PROD0425,7,666.13,71.05,4591.86
TXN0014604,BR005,2026-01-10,CUST01057,PROD0492,10,532.68,74.82,5251.98
TXN0014605,BR002,2026-07-07,CUST02237,PROD0352,1,687.76,91.98,595.78
TXN0014606,BR004,2026-06-10,CUST01625,PROD0192,10,488.31,3.24,4879.86
TXN0014607,BR007,2026-03-30,CUST02521,PROD0250,1,276.91,45.26,231.65
TXN0014608,BR006,2026-07-18,CUST00703,PROD0085,10,153.1,32.28,1498.72
TXN0014609,BR007,2026-02-26,CUST00368,PROD0466,2,47.21,23.6,70.82
TXN0014610,BR003,2026-05-07,CUST00831,PROD0359,11,319.31,21.25,3491.16
TXN0014611,BR001,2026-07-25,CUST01646,PROD0236,3,1400.81,88.94,4113.49
TXN0014612,BR001,2026-02-04,CUST01981,PROD0085,11,251.05,99.52,2662.03
TXN0014613,BR002,2026-06-25,CUST00561,PROD0284,9,92.9,55.66,780.44
TXN0014614,BR010,2026-04-03,CUST02222,PROD0333,1,1030.77,9.44,1021.33
TXN0014615,BR001,2026-06-14,CUST01923,PROD0475,2,554.7,8.24,1101.16
TXN0014616,BR003,2026-05-14,CUST00999,PROD0180,15,1108.0,4.23,16615.77
TXN0014617,BR009,2026-06-30,CUST00523,PROD0142,4,928.97,52.29,3663.59
TXN0014618,BR002,2026-07-23,CUST02115,PROD0106,12,109.08,92.59,1216.37
TXN0014619,BR003,2026-06-21,CUST01561,PROD0131,2,517.52,62.18,972.86
TXN0014620,BR003,2026-02-20,CUST00851,PROD0006,15,1206.27,64.01,18030.04
TXN0014621,BR002,2026-07-14,CUST02695,PROD0201,6,249.98,45.94,1453.94
TXN0014622,BR002,2026-08-30,CUST02223,PROD0427,9,972.11,92.95,8656.04
TXN0014623,BR004,2026-03-04,CUST02392,PROD0340,7,255.27,21.87,1765.02
TXN0014624,BR006,2026-03-15,CUST00797,PROD0114,2,238.06,11.99,464.13
TXN0014625,BR006,2026-03-12,CUST01283,PROD0485,3,114.37,11.82,331.29
TXN0014626,BR007,2026-03-17,CUST01622,PROD0347,7,555.93,10.28,3881.23
TXN0014627,BR008,2026-02-22,CUST02745,PROD0116,5,941.56,34.76,4673.04
TXN0014628,BR004,2026-03-13,CUST02090,PROD0143,10,1301.09,29.13,12981.77
TXN0014629,BR003,2026-05-04,CUST02943,PROD0435,14,623.87,29.89,8704.29
TXN0014630,BR003,2026-08-18,CUST02056,PROD0365,2,1262.64,74.06,2451.22
TXN0014631,BR004,2026-03-20,CUST01943,PROD0446,4,853.2,89.51,3323.29
TXN0014632,BR001,2026-07-25,CUST00961,PROD0168,3,1257.66,10.78,3762.2
TXN0014633,BR008,2026-03-14,CUST01124,PROD0473,4,903.13,69.05,3543.47
TXN0014634,BR009,2026-01-19,CUST02786,PROD0196,10,580.77,64.75,5742.95
TXN0014635,BR007,2026-02-11,CUST02546,PROD0453,8,607.35,2.31,4856.49
TXN0014636,BR008,2026-01-11,CUST02527,PROD0196,12,1277.06,72.74,15251.98
TXN0014637,BR009,2026-07-23,CUST01580,PROD0048,2,447.46,60.76,834.16
TXN0014638,BR007,2026-07-17,CUST02305,PROD0077,12,1100.26,19.11,13184.01
TXN0014639,BR004,2026-02-01,CUST02706,PROD0146,1,584.01,88.75,495.26
TXN0014640,BR009,2026-08-01,CUST02319,PROD0173,6,587.19,45.04,3478.1
TXN0014641,BR010,2026-07-10,CUST00490,PROD0335,5,366.5,84.92,1747.58
TXN0014642,BR005,2026-06-16,CUST02967,PROD0133,2,617.71,55.54,1179.88
TXN0014643,BR008,2026-02-24,CUST02808,PROD0022,11,138.1,62.25,1456.85
TXN0014644,BR001,2026-04-05,CUST01607,PROD0454,14,1324.57,7.82,18536.16
TXN0014645,BR004,2026-07-01,CUST01449,PROD0391,5,396.64,19.23,1963.97
TXN0014646,BR010,2026-05-13,CUST00436,PROD0086,7,751.15,89.32,5168.73
TXN0014647,BR005,2026-02-22,CUST02285,PROD0147,10,688.36,7.67,6875.93
TXN0014648,BR005,2026-01-29,CUST01109,PROD0084,15,1082.32,91.16,16143.64
TXN0014649,BR002,2026-04-21,CUST01211,PROD0185,10,359.62,61.38,3534.82
TXN0014650,BR009,2026-07-05,CUST02477,PROD0107,14,1005.17,63.32,14009.06
TXN0014651,BR001,2026-03-15,CUST02942,PROD0278,3,1401.17,30.07,4173.44
TXN0014652,BR004,2026-02-06,CUST01400,PROD0200,4,945.67,46.08,3736.6
TXN0014653,BR006,2026-02-07,CUST01609,PROD0002,1,619.28,72.34,546.94
TXN0014654,BR010,2026-06-14,CUST00252,PROD0375,9,957.11,23.68,8590.31
TXN0014655,BR010,2026-01-06,CUST02201,PROD0475,12,238.64,38.56,2825.12
TXN0014656,BR004,2026-08-04,CUST01089,PROD0370,6,1465.69,26.77,8767.37
TXN0014657,BR010,2026-04-26,CUST02617,PROD0015,9,405.0,53.71,3591.29
TXN0014658,BR002,2026-07-09,CUST00950,PROD0063,5,1035.21,67.82,5108.23
TXN0014659,BR009,2026-05-15,CUST01569,PROD0453,12,220.72,44.95,2603.69
TXN0014660,BR007,2026-02-08,CUST01587,PROD0013,7,1239.54,2.09,8674.69
TXN0014661,BR005,2026-07-17,CUST00999,PROD0154,4,317.66,42.86,1227.78
TXN0014662,BR006,2026-02-10,CUST01734,PROD0113,4,1284.37,16.97,5120.51
TXN0014663,BR003,2026-03-18,CUST01532,PROD0281,7,462.93,14.48,3226.03
TXN0014664,BR007,2026-04-21,CUST01867,PROD0146,5,1389.48,8.23,6939.17
TXN0014665,BR007,2026-04-02,CUST01599,PROD0234,6,1463.35,44.81,8735.29
TXN0014666,BR009,2026-07-10,CUST02851,PROD0303,15,404.46,27.34,6039.56
TXN0014667,BR007,2026-04-17,CUST02788,PROD0237,12,93.57,56.48,1066.36
TXN0014668,BR009,2026-06-30,CUST00886,PROD0091,10,84.92,65.78,783.42
TXN0014669,BR006,2026-01-29,CUST01070,PROD0450,6,71.24,77.71,349.73
TXN0014670,BR002,2026-05-09,CUST01801,PROD0255,13,904.96,74.48,11690.0
TXN0014671,BR004,2026-03-08,CUST01614,PROD0142,5,612.0,53.45,3006.55
TXN0014672,BR009,2026-02-10,CUST02790,PROD0445,11,715.43,69.01,7800.72
TXN0014673,BR003,2026-04-12,CUST01463,PROD0420,4,783.24,9.94,3123.02
TXN0014674,BR003,2026-04-24,CUST01443,PROD0295,9,61.1,39.22,510.68
TXN0014675,BR007,2026-05-09,CUST01470,PROD0468,15,1489.35,36.59,22303.66
TXN0014676,BR001,2026-05-13,CUST00955,PROD0230,14,646.2,19.19,9027.61
TXN0014677,BR007,2026-01-27,CUST01559,PROD0373,1,342.58,47.13,295.45
TXN0014678,BR007,2026-05-07,CUST02180,PROD0457,11,389.4,90.34,4193.06
TXN0014679,BR006,2026-05-18,CUST00797,PROD0164,14,1027.23,26.68,14354.54
TXN0014680,BR001,2026-01-21,CUST00642,PROD0156,12,1035.47,93.6,12332.04
TXN0014681,BR003,2026-02-14,CUST01927,PROD0356,14,1217.36,55.82,16987.22
TXN0014682,BR009,2026-05-04,CUST01877,PROD0158,13,494.89,20.07,6413.5
TXN0014683,BR005,2026-01-30,CUST00197,PROD0310,11,326.58,0.24,3592.14
TXN0014684,BR008,2026-06-02,CUST00961,PROD0172,10,676.65,16.8,6749.7
TXN0014685,BR010,2026-04-29,CUST00693,PROD0133,1,645.33,45.44,599.89
TXN0014686,BR007,2026-08-14,CUST02034,PROD0364,14,389.5,81.04,5371.96
TXN0014687,BR001,2026-04-10,CUST02722,PROD0083,5,641.65,38.65,3169.6
TXN0014688,BR005,2026-03-03,CUST02791,PROD0197,6,870.45,92.84,5129.86
TXN0014689,BR007,2026-02-05,CUST01219,PROD0342,8,816.02,67.85,6460.31
TXN0014690,BR005,2026-05-16,CUST00034,PROD0171,10,777.23,4.07,7768.23
TXN0014691,BR006,2026-06-16,CUST01089,PROD0317,14,100.18,33.41,1369.11
TXN0014692,BR009,2026-05-26,CUST01799,PROD0084,14,1210.81,88.64,16862.7
TXN0014693,BR009,2026-01-03,CUST02679,PROD0127,12,274.7,12.85,3283.55
TXN0014694,BR003,2026-08-09,CUST01910,PROD0500,1,540.47,11.19,529.28
TXN0014695,BR010,2026-06-04,CUST01160,PROD0367,8,598.89,30.41,4760.71
TXN0014696,BR002,2026-05-07,CUST01955,PROD0273,2,1214.71,50.78,2378.64
TXN0014697,BR010,2026-04-26,CUST00249,PROD0417,13,972.23,96.47,12542.52
TXN0014698,BR001,2026-08-04,CUST01990,PROD0066,2,1454.51,20.9,2888.12
TXN0014699,BR010,2026-06-16,CUST01340,PROD0023,7,303.75,16.7,2109.55
TXN0014700,BR010,2026-04-22,CUST00656,PROD0327,4,408.15,19.27,1613.33
TXN0014701,BR003,2026-01-10,CUST00678,PROD0402,13,1247.87,32.53,16189.78
TXN0014702,BR001,2026-08-14,CUST00565,PROD0132,6,1038.17,41.46,6187.56
TXN0014703,BR003,2026-07-16,CUST00033,PROD0208,6,1218.02,85.29,7222.83
TXN0014704,BR006,2026-05-17,CUST01642,PROD0407,7,83.36,58.48,525.04
TXN0014705,BR007,2026-06-23,CUST02864,PROD0124,2,805.75,45.28,1566.22
TXN0014706,BR009,2026-07-06,CUST00422,PROD0221,4,1436.53,12.03,5734.09
TXN0014707,BR010,2026-06-19,CUST01736,PROD0378,8,1405.37,2.32,11240.64
TXN0014708,BR002,2026-07-20,CUST00144,PROD0435,8,1485.43,73.57,11809.87
TXN0014709,BR008,2026-06-25,CUST01458,PROD0029,2,1142.45,74.83,2210.07
TXN0014710,BR001,2026-03-19,CUST02891,PROD0127,3,1077.89,65.56,3168.11
TXN0014711,BR007,2026-02-14,CUST00482,PROD0173,1,31.54,7.88,23.66
TXN0014712,BR009,2026-05-21,CUST01104,PROD0413,7,1248.25,97.13,8640.62
TXN0014713,BR003,2026-02-06,CUST02297,PROD0475,8,412.87,87.33,3215.63
TXN0014714,BR003,2026-02-28,CUST00605,PROD0445,2,290.13,52.25,528.01
TXN0014715,BR007,2026-08-21,CUST01227,PROD0153,11,1223.23,50.66,13404.87
TXN0014716,BR005,2026-02-03,CUST01963,PROD0271,4,1161.84,49.09,4598.27
TXN0014717,BR007,2026-07-23,CUST00836,PROD0246,15,1461.54,13.0,21910.1
TXN0014718,BR005,2026-06-27,CUST02178,PROD0092,5,1076.59,56.52,5326.43
TXN0014719,BR005,2026-08-18,CUST02666,PROD0338,11,1038.48,67.31,11355.97
TXN0014720,BR004,2026-08-24,CUST01976,PROD0107,5,541.87,95.4,2613.95
TXN0014721,BR004,2026-01-04,CUST02247,PROD0024,15,1438.55,47.63,21530.62
TXN0014722,BR007,2026-01-25,CUST02071,PROD0279,3,373.87,18.52,1103.09
TXN0014723,BR010,2026-03-28,CUST01035,PROD0219,14,90.39,28.21,1237.25
TXN0014724,BR004,2026-04-02,CUST01060,PROD0006,13,1302.86,47.39,16889.79
TXN0014725,BR004,2026-07-23,CUST00451,PROD0385,8,744.53,9.43,5946.81
TXN0014726,BR003,2026-05-04,CUST00219,PROD0015,4,76.36,61.18,244.26
TXN0014727,BR001,2026-01-08,CUST02474,PROD0170,12,479.96,50.74,5708.78
TXN0014728,BR006,2026-06-07,CUST00677,PROD0479,11,533.01,51.95,5811.16
TXN0014729,BR007,2026-06-14,CUST01810,PROD0039,10,1097.45,94.34,10880.16
TXN0014730,BR005,2026-06-29,CUST02255,PROD0258,13,1283.64,3.26,16684.06
TXN0014731,BR009,2026-04-04,CUST01784,PROD0047,15,1498.49,15.56,22461.79
TXN0014732,BR009,2026-06-29,CUST02908,PROD0009,9,215.53,42.68,1897.09
TXN0014733,BR010,2026-01-27,CUST02100,PROD0380,2,806.36,65.06,1547.66
TXN0014734,BR005,2026-03-16,CUST02577,PROD0360,10,53.65,67.73,468.77
TXN0014735,BR001,2026-07-29,CUST02971,PROD0450,7,475.25,95.48,3231.27
TXN0014736,BR009,2026-04-12,CUST00712,PROD0368,3,381.24,18.93,1124.79
TXN0014737,BR007,2026-06-24,CUST01131,PROD0155,5,760.27,37.71,3763.64
TXN0014738,BR009,2026-03-29,CUST01382,PROD0433,10,1443.02,1.43,14428.77
TXN0014739,BR010,2026-06-28,CUST02653,PROD0284,12,220.32,17.81,2626.03
TXN0014740,BR008,2026-08-26,CUST02909,PROD0290,15,1304.89,79.66,19493.69
TXN0014741,BR009,2026-01-26,CUST00677,PROD0368,12,442.35,17.4,5290.8
TXN0014742,BR002,2026-08-24,CUST01673,PROD0443,6,1468.34,32.0,8778.04
TXN0014743,BR008,2026-04-03,CUST01776,PROD0129,3,1472.76,29.35,4388.93
TXN0014744,BR010,2026-02-25,CUST01544,PROD0411,15,154.78,80.9,2240.8
TXN0014745,BR002,2026-07-10,CUST02425,PROD0009,8,916.59,68.49,7264.23
TXN0014746,BR010,2026-08-08,CUST01999,PROD0264,15,101.18,21.58,1496.12
TXN0014747,BR008,2026-03-29,CUST01989,PROD0017,5,164.7,72.6,750.9
TXN0014748,BR008,2026-07-11,CUST00732,PROD0248,14,498.37,37.61,6939.57
TXN0014749,BR007,2026-06-26,CUST00485,PROD0171,7,470.32,64.32,3227.92
TXN0014750,BR004,2026-03-30,CUST00145,PROD0361,1,1494.67,62.58,1432.09
TXN0014751,BR003,2026-03-23,CUST00922,PROD0403,11,1040.59,19.83,11426.66
TXN0014752,BR007,2026-02-14,CUST01648,PROD0330,3,1353.3,14.61,4045.29
TXN0014753,BR004,2026-01-10,CUST02502,PROD0365,3,771.96,99.15,2216.73
TXN0014754,BR006,2026-07-03,CUST02442,PROD0325,8,932.49,62.46,7397.46
TXN0014755,BR010,2026-04-13,CUST00410,PROD0498,8,1310.11,17.99,10462.89
TXN0014756,BR007,2026-06-19,CUST01630,PROD0099,1,684.39,96.66,587.73
TXN0014757,BR005,2026-08-25,CUST00429,PROD0283,1,1123.98,62.02,1061.96
TXN0014758,BR005,2026-04-30,CUST00521,PROD0365,4,448.58,60.92,1733.4
TXN0014759,BR002,2026-06-04,CUST00411,PROD0277,15,1134.05,1.85,17008.9
TXN0014760,BR001,2026-08-27,CUST01007,PROD0006,1,945.71,49.75,895.96
TXN0014761,BR005,2026-08-22,CUST02871,PROD0461,3,1335.91,49.41,3958.32
TXN0014762,BR007,2026-06-03,CUST01301,PROD0469,5,1295.76,40.78,6438.02
TXN0014763,BR001,2026-04-11,CUST00119,PROD0192,10,796.7,67.45,7899.55
TXN0014764,BR003,2026-02-03,CUST01349,PROD0238,3,179.31,90.97,446.96
TXN0014765,BR006,2026-05-27,CUST00844,PROD0446,13,1141.6,93.98,14746.82
TXN0014766,BR010,2026-05-09,CUST01281,PROD0230,7,513.67,48.04,3547.65
TXN0014767,BR006,2026-01-29,CUST02519,PROD0012,5,397.42,38.85,1948.25
TXN0014768,BR002,2026-01-22,CUST02176,PROD0417,13,330.22,7.68,4285.18
TXN0014769,BR009,2026-05-16,CUST02077,PROD0315,4,39.67,39.67,119.01
TXN0014770,BR001,2026-04-03,CUST02046,PROD0343,12,1304.88,82.95,15575.61
TXN0014771,BR009,2026-06-05,CUST02325,PROD0454,13,1472.78,61.49,19084.65
TXN0014772,BR002,2026-01-05,CUST02540,PROD0150,5,66.04,59.47,270.73
TXN0014773,BR006,2026-03-22,CUST00483,PROD0031,8,1339.09,27.67,10685.05
TXN0014774,BR002,2026-04-25,CUST01467,PROD0078,12,773.88,45.21,9241.35
TXN0014775,BR010,2026-04-23,CUST02768,PROD0068,15,955.07,12.41,14313.64
TXN0014776,BR005,2026-03-24,CUST01390,PROD0321,1,776.15,50.21,725.94
TXN0014777,BR006,2026-03-25,CUST01385,PROD0197,6,853.96,63.95,5059.81
TXN0014778,BR005,2026-06-10,CUST01340,PROD0317,3,1324.47,38.02,3935.39
TXN0014779,BR008,2026-07-23,CUST00905,PROD0286,9,510.15,75.71,4515.64
TXN0014780,BR006,2026-01-13,CUST02272,PROD0292,7,1191.77,2.56,8339.83
TXN0014781,BR003,2026-07-01,CUST00771,PROD0130,10,162.53,22.15,1603.15
TXN0014782,BR008,2026-01-19,CUST00697,PROD0236,13,541.75,86.55,6956.2
TXN0014783,BR007,2026-04-01,CUST01432,PROD0029,10,1092.65,73.4,10853.1
TXN0014784,BR001,2026-07-09,CUST00958,PROD0411,8,919.27,32.2,7321.96
TXN0014785,BR005,2026-07-15,CUST01683,PROD0248,11,912.33,34.48,10001.15
TXN0014786,BR003,2026-02-06,CUST00004,PROD0371,10,461.87,83.0,4535.7
TXN0014787,BR009,2026-07-12,CUST00925,PROD0422,3,456.22,4.08,1364.58
TXN0014788,BR004,2026-06-20,CUST00357,PROD0488,5,222.35,54.52,1057.23
TXN0014789,BR007,2026-02-21,CUST01835,PROD0029,12,618.96,25.77,7401.75
TXN0014790,BR006,2026-07-01,CUST01184,PROD0480,15,297.11,60.57,4396.08
TXN0014791,BR009,2026-02-03,CUST01384,PROD0339,2,1459.0,13.43,2904.57
TXN0014792,BR003,2026-06-05,CUST00576,PROD0052,10,345.65,81.01,3375.49
TXN0014793,BR006,2026-06-29,CUST02881,PROD0269,5,604.84,31.77,2992.43
TXN0014794,BR001,2026-06-24,CUST01814,PROD0364,9,50.73,60.83,395.74
TXN0014795,BR005,2026-04-02,CUST01044,PROD0045,8,654.94,48.67,5190.85
TXN0014796,BR005,2026-07-26,CUST02313,PROD0235,1,152.46,38.12,114.34
TXN0014797,BR002,2026-03-13,CUST01719,PROD0155,1,1308.17,77.63,1230.54
TXN0014798,BR007,2026-02-14,CUST01273,PROD0285,9,1120.11,77.84,10003.15
TXN0014799,BR001,2026-01-29,CUST01008,PROD0334,4,515.38,49.0,2012.52
TXN0014800,BR008,2026-08-14,CUST00016,PROD0136,10,92.2,29.08,892.92
TXN0014801,BR002,2026-02-02,CUST02460,PROD0233,4,654.02,40.94,2575.14
TXN0014802,BR008,2026-06-23,CUST00555,PROD0203,11,526.69,52.78,5740.81
TXN0014803,BR007,2026-01-09,CUST01174,PROD0380,12,619.73,68.35,7368.41
TXN0014804,BR008,2026-08-21,CUST02501,PROD0393,6,525.59,51.28,3102.26
TXN0014805,BR003,2026-02-24,CUST01634,PROD0323,10,1219.18,71.16,12120.64
TXN0014806,BR004,2026-02-03,CUST00389,PROD0448,8,110.01,84.93,795.15
TXN0014807,BR004,2026-04-08,CUST00192,PROD0454,3,1190.23,59.43,3511.26
TXN0014808,BR006,2026-08-28,CUST00793,PROD0046,12,732.79,90.27,8703.21
TXN0014809,BR009,2026-01-18,CUST00396,PROD0491,4,623.43,28.28,2465.44
TXN0014810,BR010,2026-03-22,CUST00912,PROD0286,8,929.01,43.43,7388.65
TXN0014811,BR004,2026-02-27,CUST00232,PROD0274,1,746.06,59.94,686.12
TXN0014812,BR004,2026-05-10,CUST01714,PROD0453,14,914.31,74.52,12725.82
TXN0014813,BR006,2026-07-01,CUST00041,PROD0252,10,134.42,46.38,1297.82
TXN0014814,BR005,2026-06-14,CUST00475,PROD0277,6,1213.26,94.37,7185.19
